名稱,縣市,緯度,經度,is_indoor,設施類型,最近測站,測站AQI,距離(km),風險等級
樟原社區活動中心,臺東縣長濱鄉,25.042385,121.533012,True,室內,中山,51,2.32,Normal
三間社區活動中心,臺東縣長濱鄉,25.042385,121.533012,True,室內,中山,51,2.32,Normal
三間村南溪國小,臺東縣長濱鄉,25.042385,121.533012,True,室內,中山,51,2.32,Normal
同義宮,臺南市新化區,25.042385,121.533012,True,室內,中山,51,2.32,Normal
新化區聯合活動中心,臺南市新化區,25.042385,121.533012,True,室內,中山,51,2.32,Normal
成功高中,臺北市中正區,25.0424,121.5238,True,室內,萬華,43,1.66,Normal
胡適國小,臺北市南港區,25.0424,121.6172,True,室內,汐止,35,3.56,Normal
丹鳳高中,新北市新莊區,25.0426,121.4444,True,室內,新莊,36,1.3,Normal
忠孝國小,臺北市中正區,25.0428,121.5317,True,室內,中山,51,2.24,Normal
明志國小,新北市泰山區,25.043,121.4317,True,室內,新莊,36,0.56,Normal
永吉國小,臺北市信義區,25.043,121.5791,True,室內,松山,55,0.78,Normal
私立金陵女中,新北市三重區,25.0431,121.467,True,室內,菜寮,33,3.2,Normal
西門國小,臺北市萬華區,25.0432,121.5035,True,室內,萬華,43,0.58,Normal
第一河濱公園,桃園市蘆竹區,25.04345895,121.287732,False,室外,桃園,31,5.69,Normal
松山高中,臺北市信義區,25.0439,121.5658,True,室內,松山,55,1.46,Normal
十分國小,新北市平溪區,25.0439,121.7774,True,室內,基隆,39,9.64,Normal
光明國中操場,桃園市蘆竹區,25.04435395,121.288977,False,室外,桃園,31,5.75,Normal
永春國小,臺北市信義區,25.0447,121.5789,True,室內,松山,55,0.59,Normal
臺北田徑場,臺北市松山區,25.0449,121.5509,True,室內,松山,55,2.85,Normal
成德國中,臺北市南港區,25.045069,121.587751,True,室內,松山,55,1.07,Normal
國泰國小,新北市新莊區,25.0451,121.4472,True,室內,新莊,36,1.68,Normal
懷生國小,臺北市中山區,25.0453,121.5417,True,室內,中山,51,2.44,Normal
光明河濱公園,桃園市蘆竹區,25.04544138,121.287217,False,室外,桃園,31,5.92,Normal
修德國小,臺北市南港區,25.0455,121.5896,True,室內,松山,55,1.21,Normal
頭前國小,新北市新莊區,25.0456,121.4566,True,室內,新莊,36,2.57,Normal
南港公園,臺北市南港區,25.0458,121.5912,False,室外,松山,55,1.35,Warning
高雄市林園區汕尾國民小學,高雄市林園區,25.046238,121.517414,True,室內,萬華,43,0.95,Normal
福星國小,臺北市萬華區,25.0463,121.5089,True,室內,萬華,43,0.1,Normal
臺北市南港運動中心,臺北市南港區,25.0466,121.5822,True,室內,松山,55,0.52,Normal
興雅國小,臺北市信義區,25.0467,121.5701,True,室內,松山,55,0.93,Normal
成德國小,臺北市南港區,25.0469,121.5869,True,室內,松山,55,0.9,Normal
蘆竹區公所三樓禮堂,桃園市蘆竹區,25.046998,121.295049,True,室內,桃園,31,5.9,Normal
義學國中,新北市泰山區,25.0472,121.4347,True,室內,新莊,36,1.05,Normal
義學國小,新北市泰山區,25.0472,121.4347,True,室內,新莊,36,1.05,Normal
白雲國小,新北市汐止區,25.047641,121.618882,True,室內,汐止,35,3.03,Normal
南美國小,桃園市龜山區,25.047711,121.297367,True,室內,桃園,31,5.94,Normal
福營行政大樓,新北市新莊區,25.0482,121.4447,True,室內,新莊,36,1.67,Normal
永吉國中,臺北市信義區,25.0483,121.5741,True,室內,松山,55,0.49,Normal
中山女中,臺北市中山區,25.0485,121.5371,True,室內,中山,51,1.87,Normal
義仁市民活動中心,新北市泰山區,25.0487,121.4273,True,室內,新莊,36,1.3,Normal
中崙高中,臺北市松山區,25.0487,121.5611,True,室內,松山,55,1.77,Normal
臺北市松山運動中心,臺北市松山區,25.049,121.5501,True,室內,中山,51,2.8,Normal
敦化國小,臺北市松山區,25.0491,121.5485,True,室內,中山,51,2.66,Normal
長安國中,臺北市中山區,25.0494,121.5319,True,室內,中山,51,1.54,Normal
長安國小,臺北市中山區,25.0497,121.5302,True,室內,中山,51,1.46,Normal
玉泉公園,臺北市大同區,25.0498,121.5077,False,室外,萬華,43,0.37,Normal
興穀國民小學,新北市三重區,25.0502,121.4755,True,室內,菜寮,33,2.16,Normal
建成國中,臺北市大同區,25.0503,121.5197,True,室內,萬華,43,1.25,Normal
橫科里活動中心,新北市汐止區,25.05045,121.620181,True,室內,汐止,35,2.72,Normal
中正國小,臺北市中山區,25.0506,121.5402,True,室內,中山,51,1.9,Normal
南崁國小,桃園市蘆竹區,25.05063298,121.300993,True,室內,桃園,31,6.23,Normal
龜山婦幼公園,桃園市龜山區,25.050908,121.359767,False,室外,林口,120,3.07,High Risk
文華國小,桃園市龜山區,25.050955,121.365307,True,室內,林口,120,3.01,High Risk
忠孝國中,臺北市大同區,25.0512,121.5082,True,室內,萬華,43,0.52,Normal
松山國小,臺北市松山區,25.0512,121.5793,True,室內,松山,55,0.15,Normal
五福游泳池停車場及旁空地,桃園市蘆竹區,25.05120598,121.294652,False,室外,桃園,31,6.37,Normal
蘆竹區婦幼館,桃園市蘆竹區,25.051391,121.29348,True,室內,桃園,31,6.41,Normal
豐年國小,新北市新莊區,25.0514,121.4474,True,室內,新莊,36,2.12,Normal
新泰國小,新北市新莊區,25.0514,121.4554,True,室內,新莊,36,2.75,Normal
仁和宮,新北市貢寮區,25.051427,121.92262,True,室內,基隆,39,18.51,Normal
敦化國中,臺北市松山區,25.0515,121.5468,True,室內,中山,51,2.37,Normal
臺北體育館,臺北市松山區,25.0517,121.5446,True,室內,中山,51,2.17,Normal
大崗國中,桃園市龜山區,25.051707,121.370832,True,室內,林口,120,2.97,High Risk
臺北市極限運動訓練中心,臺北市南港區,25.0519,121.6073,True,室內,松山,55,2.9,Normal
私立清傳商職,新北市三重區,25.052,121.4769,True,室內,菜寮,33,1.93,Normal
樂善社區活動中心,桃園市龜山區,25.052012,121.382177,True,室內,林口,120,3.34,High Risk
福壽市民活動中心,新北市新莊區,25.0522,121.4576,True,室內,新莊,36,2.98,Normal
西松國小,臺北市松山區,25.0522,121.5636,True,室內,松山,55,1.53,Normal
大坑社區活動中心,桃園市龜山區,25.05223,121.328662,True,室內,林口,120,4.69,High Risk
南崁高中,桃園市蘆竹區,25.052285,121.297216,True,室內,桃園,31,6.45,Normal
埔心社區活動中心,桃園市大園區,25.052378,121.225524,True,室內,大園,36,2.51,Normal
南港高中,臺北市南港區,25.0525,121.595,True,室內,松山,55,1.67,Normal
民安國小,新北市新莊區,25.0529,121.4661,True,室內,菜寮,33,2.33,Normal
三港集會所,新北市雙溪區,25.053,121.878,True,室內,基隆,39,14.59,Normal
玉成國小,臺北市南港區,25.05364,121.594769,True,室內,松山,55,1.68,Normal
福營國中,新北市新莊區,25.0538,121.4445,True,室內,新莊,36,2.14,Normal
誠正國中,臺北市南港區,25.0541,121.6187,True,室內,汐止,35,2.6,Normal
同榮國小,新北市泰山區,25.0546,121.4282,True,室內,新莊,36,1.9,Normal
新北市立三重高中,新北市三重區,25.0547,121.4915,True,室內,萬華,43,1.89,Normal
吉林國小,臺北市中山區,25.0547,121.5296,True,室內,中山,51,0.91,Normal
澳底圖書館,新北市貢寮區,25.054775,121.926916,True,室內,基隆,39,18.73,Normal
南崁國中,桃園市蘆竹區,25.054812,121.298375,True,室內,桃園,31,6.72,Normal
長春國小,臺北市中山區,25.0549,121.5339,True,室內,中山,51,1.11,Normal
澳底國小大禮堂,新北市貢寮區,25.0549,121.9246,True,室內,基隆,39,18.51,Normal
慶安宮,新北市貢寮區,25.054921,121.923804,True,室內,基隆,39,18.44,Normal
大同高中,臺北市中山區,25.055,121.5351,True,室內,中山,51,1.19,Normal
新泰國中,新北市新莊區,25.0551,121.4594,True,室內,菜寮,33,2.67,Normal
日新國小,臺北市大同區,25.0553,121.5167,True,室內,大同,58,0.95,Normal
白雲里活動中心,新北市汐止區,25.05542,121.656768,True,室內,汐止,35,2.01,Normal
泰山體育館,新北市泰山區,25.0556,121.4263,True,室內,新莊,36,2.06,Normal
西松高中,臺北市松山區,25.0556,121.5671,True,室內,松山,55,1.32,Normal
三光國民小學,新北市三重區,25.0561,121.4968,True,室內,萬華,43,1.55,Normal
東新國小,臺北市南港區,25.0562,121.602,True,室內,松山,55,2.45,Normal
昌隆國小,新北市新莊區,25.0563,121.448,True,室內,新莊,36,2.57,Normal
南港高工,臺北市南港區,25.0563,121.6072,True,室內,松山,55,2.96,Normal
南港展覽館,基隆市中正區,25.056376,121.617345,True,室內,汐止,35,2.61,Normal
興化國小,新北市新莊區,25.0564,121.4556,True,室內,菜寮,33,2.92,Normal
介壽國中,臺北市松山區,25.0564,121.5565,True,室內,松山,55,2.34,Normal
集美國民小學,新北市三重區,25.0565,121.4879,True,室內,菜寮,33,1.55,Normal
蓬萊國小,臺北市大同區,25.0565,121.5155,True,室內,大同,58,0.79,Normal
民生國小,臺北市松山區,25.0565,121.552,True,室內,中山,51,2.65,Normal
健康國小,臺北市松山區,25.0566,121.5629,True,室內,松山,55,1.74,Normal
泰山高中,新北市泰山區,25.0573,121.4285,True,室內,新莊,36,2.19,Normal
南港國小,臺北市南港區,25.0575,121.6104,True,室內,汐止,35,3.21,Normal
明志市民活動中心,新北市泰山區,25.0577,121.4299,True,室內,新莊,36,2.21,Normal
菜寮市民活動中心,新北市三重區,25.0578,121.4928,True,室內,三重,60,1.65,Normal
潮音國小,桃園市大園區,25.057905,121.168175,True,室內,大園,36,3.48,Normal
育成高中,臺北市南港區,25.0587,121.6092,True,室內,松山,55,3.23,Normal
光興國民小學,新北市三重區,25.0589,121.4988,True,室內,大同,58,1.55,Normal
民族國小,臺北市松山區,25.0589,121.5519,True,室內,中山,51,2.58,Normal
北峰國小,新北市汐止區,25.058956,121.629106,True,室內,汐止,35,1.43,Normal
大園國小學生活動中心,桃園市大園區,25.059085,121.202671,True,室內,大園,36,0.21,Normal
泰山區公所,新北市泰山區,25.0592,121.4314,True,室內,新莊,36,2.36,Normal
東山國小,新北市汐止區,25.059723,121.699553,True,室內,汐止,35,5.96,Normal
民生國中,臺北市松山區,25.0598,121.5673,True,室內,松山,55,1.58,Normal
過圳市民活動中心,新北市三重區,25.0601,121.4881,True,室內,菜寮,33,1.21,Normal
雙蓮國小,臺北市大同區,25.0601,121.5167,True,室內,大同,58,0.49,Normal
東方科學園區,新北市汐止區,25.060367,121.64793,True,室內,汐止,35,0.97,Normal
中山國中,臺北市松山區,25.0605,121.5455,True,室內,中山,51,1.92,Normal
潭美國小,臺北市內湖區,25.0609,121.5908,True,室內,松山,55,1.73,Normal
中正社區活動中心,新北市雙溪區,25.061,121.8515,True,室內,基隆,39,11.93,Normal
三重區公所,新北市三重區,25.0611,121.4885,True,室內,菜寮,33,1.15,Normal
青山國中小,新北市汐止區,25.061158,121.656653,True,室內,汐止,35,1.69,Normal
成淵高中,臺北市大同區,25.0613,121.5185,True,室內,大同,58,0.56,Normal
太平國小,臺北市大同區,25.0614,121.5114,True,室內,大同,58,0.29,Normal
永樂國小,臺北市大同區,25.0617,121.5111,True,室內,大同,58,0.29,Normal
民權公園,臺北市松山區,25.0619,121.5575,False,室外,松山,55,2.5,Warning
楓樹福泰市民活動中心,新北市泰山區,25.062,121.4345,True,室內,新莊,36,2.68,Normal
新生公園棒球場,臺北市中山區,25.062,121.5258,False,室外,中山,51,0.08,Warning
新興國中,臺北市中山區,25.062,121.5258,True,室內,中山,51,0.08,Normal
臺北市中山運動中心,臺北市中山區,25.062,121.5258,True,室內,中山,51,0.08,Normal
公西社區活動中心,桃園市龜山區,25.062299,121.36028,True,室內,林口,120,1.82,High Risk
泰山國小,新北市泰山區,25.0623,121.4313,True,室內,新莊,36,2.71,Normal
民權國小,臺北市松山區,25.0625,121.5623,True,室內,松山,55,2.15,Normal
碧華國民中學,新北市三重區,25.0626,121.4903,True,室內,三重,60,1.17,Normal
榮星花園公園,臺北市中山區,25.0626,121.5402,False,室外,中山,51,1.38,Warning
大園社區活動中心,桃園市大園區,25.062655,121.200297,True,室內,大園,36,0.29,Normal
黎明市民活動中心,新北市泰山區,25.0627,121.421,True,室內,新莊,36,2.98,Normal
牡丹國小,新北市雙溪區,25.0627,121.8517,True,室內,基隆,39,11.82,Normal
秀峰國小,新北市汐止區,25.062874,121.661377,True,室內,汐止,35,2.11,Normal
中山國小,臺北市中山區,25.0629,121.5263,True,室內,中山,51,0.06,Normal
三重區綜合運動場,新北市三重區,25.063033,121.489253,False,室外,菜寮,33,1.06,Normal
三民國小,臺北市松山區,25.0633,121.5643,True,室內,松山,55,2.07,Normal
明志國民中學,新北市三重區,25.0634,121.4892,True,室內,菜寮,33,1.03,Normal
民權國中,臺北市大同區,25.0635,121.5139,True,室內,大同,58,0.05,Normal
五常國中,臺北市中山區,25.0635,121.5431,True,室內,中山,51,1.67,Normal
汐止區公所行政中心,新北市汐止區,25.063774,121.658894,True,室內,汐止,35,1.84,Normal
五常國小,臺北市中山區,25.0642,121.5422,True,室內,中山,51,1.59,Normal
大橋國小,臺北市大同區,25.0643,121.5134,True,室內,大同,58,0.11,Normal
正義國民小學,新北市三重區,25.0644,121.4961,True,室內,三重,60,0.94,Normal
行政區民活動中心,臺北市中山區,25.0644,121.5335,True,室內,中山,51,0.74,Normal
私立東海高中,新北市三重區,25.0648,121.4787,True,室內,菜寮,33,0.52,Normal
大同國小,臺北市大同區,25.0648,121.5161,True,室內,大同,58,0.32,Normal
長興社區活動中心,桃園市蘆竹區,25.06484198,121.267905,True,室內,大園,36,6.6,Normal
內厝河濱公園,桃園市蘆竹區,25.06511398,121.278033,False,室外,大園,36,7.62,Normal
泰山國中,新北市泰山區,25.0652,121.426,True,室內,新莊,36,3.1,Normal
二重國民小學,新北市三重區,25.0652,121.478,True,室內,菜寮,33,0.52,Normal
福安廟,新北市貢寮區,25.0655,121.8952,True,室內,基隆,39,15.34,Normal
二重國民中學,新北市三重區,25.0657,121.4805,True,室內,菜寮,33,0.37,Normal
黎明技術學院,新北市泰山區,25.0658,121.4199,True,室內,新莊,36,3.34,Normal
裕民國小,新北市新莊區,25.0659,121.4616,True,室內,菜寮,33,1.99,Normal
樟樹國中,新北市汐止區,25.06594,121.639893,True,室內,汐止,35,0.1,Normal
延平國小,臺北市大同區,25.066,121.5124,True,室內,大同,58,0.32,Normal
修德國民小學,新北市三重區,25.0661,121.489,True,室內,菜寮,33,0.86,Normal
大園區老人文康活動中心,桃園市大園區,25.066173,121.193358,True,室內,大園,36,1.09,Normal
重陽國民小學,新北市三重區,25.0663,121.4845,True,室內,菜寮,33,0.46,Normal
秀峰高中,新北市汐止區,25.066456,121.661912,True,室內,汐止,35,2.13,Normal
樟樹國小,新北市汐止區,25.066498,121.641767,True,室內,汐止,35,0.1,Normal
汐止國小,新北市汐止區,25.066688,121.654876,True,室內,汐止,35,1.42,Normal
南湖高中,臺北市內湖區,25.0669,121.6111,True,室內,汐止,35,2.99,Normal
汐止國中,新北市汐止區,25.066957,121.658337,True,室內,汐止,35,1.77,Normal
師範大學林口校區體育館,新北市林口區,25.067902,121.397844,True,室內,林口,120,3.45,High Risk
林口市民活動中心,新北市林口區,25.068,121.3717,True,室內,林口,120,1.27,High Risk
崇林國中,新北市林口區,25.0681,121.3703,True,室內,林口,120,1.2,High Risk
正義市民活動中心,新北市三重區,25.0682,121.4975,True,室內,三重,60,0.62,Normal
東湖國小,臺北市內湖區,25.0685,121.6158,True,室內,汐止,35,2.53,Normal
麗園國小,新北市林口區,25.0686,121.3762,True,室內,林口,120,1.5,High Risk
麗林國小,新北市林口區,25.0687,121.3679,True,室內,林口,120,1.06,High Risk
東勢市民活動中心,新北市林口區,25.068777,121.377252,True,室內,林口,120,1.57,High Risk
新湖國小,臺北市內湖區,25.0688,121.5887,True,室內,松山,55,2.32,Normal
金龍國小,新北市汐止區,25.068806,121.627046,True,室內,汐止,35,1.42,Normal
麗園市民活動中心,新北市林口區,25.068979,121.373756,True,室內,林口,120,1.3,High Risk
三民國中,臺北市內湖區,25.0691,121.5862,True,室內,松山,55,2.26,Normal
茄苳里活動中心,新北市汐止區,25.069255,121.672058,True,室內,汐止,35,3.17,Normal
蘭州國中,臺北市大同區,25.0693,121.5167,True,室內,大同,58,0.74,Normal
內湖區行政大樓,臺北市內湖區,25.069324,121.586898,True,室內,松山,55,2.31,Normal
崇德國小,新北市汐止區,25.069578,121.669187,True,室內,汐止,35,2.88,Normal
新北市立三重商工,新北市三重區,25.0696,121.4801,True,室內,菜寮,33,0.12,Normal
私立穀保家商,新北市三重區,25.0697,121.4711,True,室內,菜寮,33,1.0,Normal
更寮國民小學,新北市五股區,25.0698,121.4677,True,室內,菜寮,33,1.35,Normal
六張市民活動中心,新北市三重區,25.0702,121.4938,True,室內,三重,60,0.27,Normal
